image_id,image_filename,image_path,name,caption,types,genus,generation
627,627_rufflet.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/627_rufflet.png,rufflet,normal and flying-type eaglet pokemon,"normal, flying",Eaglet Pokémon,generation-v
628,628_braviary.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/628_braviary.png,braviary,normal and flying-type valiant pokemon,"normal, flying",Valiant Pokémon,generation-v
629,629_vullaby.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/629_vullaby.png,vullaby,dark and flying-type diapered pokemon,"dark, flying",Diapered Pokémon,generation-v
630,630_mandibuzz.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/630_mandibuzz.png,mandibuzz,dark and flying-type bone vulture pokemon,"dark, flying",Bone Vulture Pokémon,generation-v
631,631_heatmor.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/631_heatmor.png,heatmor,fire-type anteater pokemon,fire,Anteater Pokémon,generation-v
632,632_durant.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/632_durant.png,durant,bug and steel-type iron ant pokemon,"bug, steel",Iron Ant Pokémon,generation-v
633,633_deino.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/633_deino.png,deino,dark and dragon-type irate pokemon,"dark, dragon",Irate Pokémon,generation-v
634,634_zweilous.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/634_zweilous.png,zweilous,dark and dragon-type hostile pokemon,"dark, dragon",Hostile Pokémon,generation-v
635,635_hydreigon.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/635_hydreigon.png,hydreigon,dark and dragon-type brutal pokemon,"dark, dragon",Brutal Pokémon,generation-v
636,636_larvesta.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/636_larvesta.png,larvesta,bug and fire-type torch pokemon,"bug, fire",Torch Pokémon,generation-v
637,637_volcarona.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/637_volcarona.png,volcarona,bug and fire-type sun pokemon,"bug, fire",Sun Pokémon,generation-v
638,638_cobalion.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/638_cobalion.png,cobalion,steel and fighting-type iron will pokemon,"steel, fighting",Iron Will Pokémon,generation-v
639,639_terrakion.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/639_terrakion.png,terrakion,rock and fighting-type cavern pokemon,"rock, fighting",Cavern Pokémon,generation-v
640,640_virizion.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/640_virizion.png,virizion,grass and fighting-type grassland pokemon,"grass, fighting",Grassland Pokémon,generation-v
641,641_tornadus-incarnate.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/641_tornadus-incarnate.png,tornadus-incarnate,flying-type cyclone pokemon,flying,Cyclone Pokémon,generation-v
642,642_thundurus-incarnate.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/642_thundurus-incarnate.png,thundurus-incarnate,electric and flying-type bolt strike pokemon,"electric, flying",Bolt Strike Pokémon,generation-v
643,643_reshiram.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/643_reshiram.png,reshiram,dragon and fire-type vast white pokemon,"dragon, fire",Vast White Pokémon,generation-v
644,644_zekrom.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/644_zekrom.png,zekrom,dragon and electric-type deep black pokemon,"dragon, electric",Deep Black Pokémon,generation-v
645,645_landorus-incarnate.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/645_landorus-incarnate.png,landorus-incarnate,ground and flying-type abundance pokemon,"ground, flying",Abundance Pokémon,generation-v
646,646_kyurem.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/646_kyurem.png,kyurem,dragon and ice-type boundary pokemon,"dragon, ice",Boundary Pokémon,generation-v
647,647_keldeo-ordinary.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/647_keldeo-ordinary.png,keldeo-ordinary,water and fighting-type colt pokemon,"water, fighting",Colt Pokémon,generation-v
648,648_meloetta-aria.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/648_meloetta-aria.png,meloetta-aria,normal and psychic-type melody pokemon,"normal, psychic",Melody Pokémon,generation-v
649,649_genesect.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/649_genesect.png,genesect,bug and steel-type paleozoic pokemon,"bug, steel",Paleozoic Pokémon,generation-v
650,650_chespin.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/650_chespin.png,chespin,grass-type spiny nut pokemon,grass,Spiny Nut Pokémon,generation-vi
651,651_quilladin.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/651_quilladin.png,quilladin,grass-type spiny armor pokemon,grass,Spiny Armor Pokémon,generation-vi
652,652_chesnaught.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/652_chesnaught.png,chesnaught,grass and fighting-type spiny armor pokemon,"grass, fighting",Spiny Armor Pokémon,generation-vi
653,653_fennekin.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/653_fennekin.png,fennekin,fire-type fox pokemon,fire,Fox Pokémon,generation-vi
654,654_braixen.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/654_braixen.png,braixen,fire-type fox pokemon,fire,Fox Pokémon,generation-vi
655,655_delphox.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/655_delphox.png,delphox,fire and psychic-type fox pokemon,"fire, psychic",Fox Pokémon,generation-vi
656,656_froakie.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/656_froakie.png,froakie,water-type bubble frog pokemon,water,Bubble Frog Pokémon,generation-vi
657,657_frogadier.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/657_frogadier.png,frogadier,water-type bubble frog pokemon,water,Bubble Frog Pokémon,generation-vi
658,658_greninja.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/658_greninja.png,greninja,water and dark-type ninja pokemon,"water, dark",Ninja Pokémon,generation-vi
659,659_bunnelby.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/659_bunnelby.png,bunnelby,normal-type digging pokemon,normal,Digging Pokémon,generation-vi
660,660_diggersby.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/660_diggersby.png,diggersby,normal and ground-type digging pokemon,"normal, ground",Digging Pokémon,generation-vi
661,661_fletchling.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/661_fletchling.png,fletchling,normal and flying-type tiny robin pokemon,"normal, flying",Tiny Robin Pokémon,generation-vi
662,662_fletchinder.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/662_fletchinder.png,fletchinder,fire and flying-type ember pokemon,"fire, flying",Ember Pokémon,generation-vi
663,663_talonflame.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/663_talonflame.png,talonflame,fire and flying-type scorching pokemon,"fire, flying",Scorching Pokémon,generation-vi
664,664_scatterbug.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/664_scatterbug.png,scatterbug,bug-type scatterdust pokemon,bug,Scatterdust Pokémon,generation-vi
665,665_spewpa.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/665_spewpa.png,spewpa,bug-type scatterdust pokemon,bug,Scatterdust Pokémon,generation-vi
666,666_vivillon.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/666_vivillon.png,vivillon,bug and flying-type scale pokemon,"bug, flying",Scale Pokémon,generation-vi
667,667_litleo.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/667_litleo.png,litleo,fire and normal-type lion cub pokemon,"fire, normal",Lion Cub Pokémon,generation-vi
668,668_pyroar.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/668_pyroar.png,pyroar,fire and normal-type royal pokemon,"fire, normal",Royal Pokémon,generation-vi
669,669_flabebe.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/669_flabebe.png,flabebe,fairy-type single bloom pokemon,fairy,Single Bloom Pokémon,generation-vi
670,670_floette.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/670_floette.png,floette,fairy-type single bloom pokemon,fairy,Single Bloom Pokémon,generation-vi
671,671_florges.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/671_florges.png,florges,fairy-type garden pokemon,fairy,Garden Pokémon,generation-vi
672,672_skiddo.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/672_skiddo.png,skiddo,grass-type mount pokemon,grass,Mount Pokémon,generation-vi
673,673_gogoat.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/673_gogoat.png,gogoat,grass-type mount pokemon,grass,Mount Pokémon,generation-vi
674,674_pancham.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/674_pancham.png,pancham,fighting-type playful pokemon,fighting,Playful Pokémon,generation-vi
675,675_pangoro.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/675_pangoro.png,pangoro,fighting and dark-type daunting pokemon,"fighting, dark",Daunting Pokémon,generation-vi
676,676_furfrou.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/676_furfrou.png,furfrou,normal-type poodle pokemon,normal,Poodle Pokémon,generation-vi
677,677_espurr.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/677_espurr.png,espurr,psychic-type restraint pokemon,psychic,Restraint Pokémon,generation-vi
678,678_meowstic-male.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/678_meowstic-male.png,meowstic-male,psychic-type constraint pokemon,psychic,Constraint Pokémon,generation-vi
679,679_honedge.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/679_honedge.png,honedge,steel and ghost-type sword pokemon,"steel, ghost",Sword Pokémon,generation-vi
680,680_doublade.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/680_doublade.png,doublade,steel and ghost-type sword pokemon,"steel, ghost",Sword Pokémon,generation-vi
681,681_aegislash-shield.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/681_aegislash-shield.png,aegislash-shield,steel and ghost-type royal sword pokemon,"steel, ghost",Royal Sword Pokémon,generation-vi
682,682_spritzee.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/682_spritzee.png,spritzee,fairy-type perfume pokemon,fairy,Perfume Pokémon,generation-vi
683,683_aromatisse.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/683_aromatisse.png,aromatisse,fairy-type fragrance pokemon,fairy,Fragrance Pokémon,generation-vi
684,684_swirlix.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/684_swirlix.png,swirlix,fairy-type cotton candy pokemon,fairy,Cotton Candy Pokémon,generation-vi
685,685_slurpuff.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/685_slurpuff.png,slurpuff,fairy-type meringue pokemon,fairy,Meringue Pokémon,generation-vi
686,686_inkay.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/686_inkay.png,inkay,dark and psychic-type revolving pokemon,"dark, psychic",Revolving Pokémon,generation-vi
687,687_malamar.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/687_malamar.png,malamar,dark and psychic-type overturning pokemon,"dark, psychic",Overturning Pokémon,generation-vi
688,688_binacle.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/688_binacle.png,binacle,rock and water-type two-handed pokemon,"rock, water",Two-Handed Pokémon,generation-vi
689,689_barbaracle.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/689_barbaracle.png,barbaracle,rock and water-type collective pokemon,"rock, water",Collective Pokémon,generation-vi
690,690_skrelp.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/690_skrelp.png,skrelp,poison and water-type mock kelp pokemon,"poison, water",Mock Kelp Pokémon,generation-vi
691,691_dragalge.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/691_dragalge.png,dragalge,poison and dragon-type mock kelp pokemon,"poison, dragon",Mock Kelp Pokémon,generation-vi
692,692_clauncher.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/692_clauncher.png,clauncher,water-type water gun pokemon,water,Water Gun Pokémon,generation-vi
693,693_clawitzer.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/693_clawitzer.png,clawitzer,water-type howitzer pokemon,water,Howitzer Pokémon,generation-vi
694,694_helioptile.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/694_helioptile.png,helioptile,electric and normal-type generator pokemon,"electric, normal",Generator Pokémon,generation-vi
695,695_heliolisk.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/695_heliolisk.png,heliolisk,electric and normal-type generator pokemon,"electric, normal",Generator Pokémon,generation-vi
696,696_tyrunt.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/696_tyrunt.png,tyrunt,rock and dragon-type royal heir pokemon,"rock, dragon",Royal Heir Pokémon,generation-vi
697,697_tyrantrum.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/697_tyrantrum.png,tyrantrum,rock and dragon-type despot pokemon,"rock, dragon",Despot Pokémon,generation-vi
698,698_amaura.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/698_amaura.png,amaura,rock and ice-type tundra pokemon,"rock, ice",Tundra Pokémon,generation-vi
699,699_aurorus.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/699_aurorus.png,aurorus,rock and ice-type tundra pokemon,"rock, ice",Tundra Pokémon,generation-vi
700,700_sylveon.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/700_sylveon.png,sylveon,fairy-type intertwining pokemon,fairy,Intertwining Pokémon,generation-vi
701,701_hawlucha.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/701_hawlucha.png,hawlucha,fighting and flying-type wrestling pokemon,"fighting, flying",Wrestling Pokémon,generation-vi
702,702_dedenne.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/702_dedenne.png,dedenne,electric and fairy-type antenna pokemon,"electric, fairy",Antenna Pokémon,generation-vi
703,703_carbink.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/703_carbink.png,carbink,rock and fairy-type jewel pokemon,"rock, fairy",Jewel Pokémon,generation-vi
704,704_goomy.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/704_goomy.png,goomy,dragon-type soft tissue pokemon,dragon,Soft Tissue Pokémon,generation-vi
705,705_sliggoo.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/705_sliggoo.png,sliggoo,dragon-type soft tissue pokemon,dragon,Soft Tissue Pokémon,generation-vi
706,706_goodra.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/706_goodra.png,goodra,dragon-type dragon pokemon,dragon,Dragon Pokémon,generation-vi
707,707_klefki.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/707_klefki.png,klefki,steel and fairy-type key ring pokemon,"steel, fairy",Key Ring Pokémon,generation-vi
708,708_phantump.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/708_phantump.png,phantump,ghost and grass-type stump pokemon,"ghost, grass",Stump Pokémon,generation-vi
709,709_trevenant.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/709_trevenant.png,trevenant,ghost and grass-type elder tree pokemon,"ghost, grass",Elder Tree Pokémon,generation-vi
710,710_pumpkaboo-average.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/710_pumpkaboo-average.png,pumpkaboo-average,ghost and grass-type pumpkin pokemon,"ghost, grass",Pumpkin Pokémon,generation-vi
711,711_gourgeist-average.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/711_gourgeist-average.png,gourgeist-average,ghost and grass-type pumpkin pokemon,"ghost, grass",Pumpkin Pokémon,generation-vi
712,712_bergmite.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/712_bergmite.png,bergmite,ice-type ice chunk pokemon,ice,Ice Chunk Pokémon,generation-vi
713,713_avalugg.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/713_avalugg.png,avalugg,ice-type iceberg pokemon,ice,Iceberg Pokémon,generation-vi
714,714_noibat.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/714_noibat.png,noibat,flying and dragon-type sound wave pokemon,"flying, dragon",Sound Wave Pokémon,generation-vi
715,715_noivern.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/715_noivern.png,noivern,flying and dragon-type sound wave pokemon,"flying, dragon",Sound Wave Pokémon,generation-vi
716,716_xerneas.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/716_xerneas.png,xerneas,fairy-type life pokemon,fairy,Life Pokémon,generation-vi
717,717_yveltal.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/717_yveltal.png,yveltal,dark and flying-type destruction pokemon,"dark, flying",Destruction Pokémon,generation-vi
718,718_zygarde-50.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/718_zygarde-50.png,zygarde-50,dragon and ground-type order pokemon,"dragon, ground",Order Pokémon,generation-vi
719,719_diancie.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/719_diancie.png,diancie,rock and fairy-type jewel pokemon,"rock, fairy",Jewel Pokémon,generation-vi
720,720_hoopa.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/720_hoopa.png,hoopa,psychic and ghost-type mischief pokemon,"psychic, ghost",Mischief Pokémon,generation-vi
721,721_volcanion.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/721_volcanion.png,volcanion,fire and water-type steam pokemon,"fire, water",Steam Pokémon,generation-vi
722,722_rowlet.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/722_rowlet.png,rowlet,grass and flying-type grass quill pokemon,"grass, flying",Grass Quill Pokémon,generation-vii
723,723_dartrix.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/723_dartrix.png,dartrix,grass and flying-type blade quill pokemon,"grass, flying",Blade Quill Pokémon,generation-vii
724,724_decidueye.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/724_decidueye.png,decidueye,grass and ghost-type arrow quill pokemon,"grass, ghost",Arrow Quill Pokémon,generation-vii
725,725_litten.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/725_litten.png,litten,fire-type fire cat pokemon,fire,Fire Cat Pokémon,generation-vii
726,726_torracat.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/726_torracat.png,torracat,fire-type fire cat pokemon,fire,Fire Cat Pokémon,generation-vii
727,727_incineroar.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/727_incineroar.png,incineroar,fire and dark-type heel pokemon,"fire, dark",Heel Pokémon,generation-vii
728,728_popplio.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/728_popplio.png,popplio,water-type sea lion pokemon,water,Sea Lion Pokémon,generation-vii
729,729_brionne.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/729_brionne.png,brionne,water-type pop star pokemon,water,Pop Star Pokémon,generation-vii
730,730_primarina.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/730_primarina.png,primarina,water and fairy-type soloist pokemon,"water, fairy",Soloist Pokémon,generation-vii
731,731_pikipek.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/731_pikipek.png,pikipek,normal and flying-type woodpecker pokemon,"normal, flying",Woodpecker Pokémon,generation-vii
732,732_trumbeak.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/732_trumbeak.png,trumbeak,normal and flying-type bugle beak pokemon,"normal, flying",Bugle Beak Pokémon,generation-vii
733,733_toucannon.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/733_toucannon.png,toucannon,normal and flying-type cannon pokemon,"normal, flying",Cannon Pokémon,generation-vii
734,734_yungoos.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/734_yungoos.png,yungoos,normal-type loitering pokemon,normal,Loitering Pokémon,generation-vii
735,735_gumshoos.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/735_gumshoos.png,gumshoos,normal-type stakeout pokemon,normal,Stakeout Pokémon,generation-vii
736,736_grubbin.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/736_grubbin.png,grubbin,bug-type larva pokemon,bug,Larva Pokémon,generation-vii
737,737_charjabug.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/737_charjabug.png,charjabug,bug and electric-type battery pokemon,"bug, electric",Battery Pokémon,generation-vii
738,738_vikavolt.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/738_vikavolt.png,vikavolt,bug and electric-type stag beetle pokemon,"bug, electric",Stag Beetle Pokémon,generation-vii
739,739_crabrawler.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/739_crabrawler.png,crabrawler,fighting-type boxing pokemon,fighting,Boxing Pokémon,generation-vii
740,740_crabominable.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/740_crabominable.png,crabominable,fighting and ice-type woolly crab pokemon,"fighting, ice",Woolly Crab Pokémon,generation-vii
741,741_oricorio-baile.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/741_oricorio-baile.png,oricorio-baile,fire and flying-type dancing pokemon,"fire, flying",Dancing Pokémon,generation-vii
742,742_cutiefly.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/742_cutiefly.png,cutiefly,bug and fairy-type bee fly pokemon,"bug, fairy",Bee Fly Pokémon,generation-vii
743,743_ribombee.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/743_ribombee.png,ribombee,bug and fairy-type bee fly pokemon,"bug, fairy",Bee Fly Pokémon,generation-vii
744,744_rockruff.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/744_rockruff.png,rockruff,rock-type puppy pokemon,rock,Puppy Pokémon,generation-vii
745,745_lycanroc-midday.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/745_lycanroc-midday.png,lycanroc-midday,rock-type wolf pokemon,rock,Wolf Pokémon,generation-vii
746,746_wishiwashi-solo.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/746_wishiwashi-solo.png,wishiwashi-solo,water-type small fry pokemon,water,Small Fry Pokémon,generation-vii
747,747_mareanie.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/747_mareanie.png,mareanie,poison and water-type brutal star pokemon,"poison, water",Brutal Star Pokémon,generation-vii
748,748_toxapex.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/748_toxapex.png,toxapex,poison and water-type brutal star pokemon,"poison, water",Brutal Star Pokémon,generation-vii
749,749_mudbray.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/749_mudbray.png,mudbray,ground-type donkey pokemon,ground,Donkey Pokémon,generation-vii
750,750_mudsdale.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/750_mudsdale.png,mudsdale,ground-type draft horse pokemon,ground,Draft Horse Pokémon,generation-vii
751,751_dewpider.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/751_dewpider.png,dewpider,water and bug-type water bubble pokemon,"water, bug",Water Bubble Pokémon,generation-vii
752,752_araquanid.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/752_araquanid.png,araquanid,water and bug-type water bubble pokemon,"water, bug",Water Bubble Pokémon,generation-vii
753,753_fomantis.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/753_fomantis.png,fomantis,grass-type sickle grass pokemon,grass,Sickle Grass Pokémon,generation-vii
754,754_lurantis.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/754_lurantis.png,lurantis,grass-type bloom sickle pokemon,grass,Bloom Sickle Pokémon,generation-vii
755,755_morelull.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/755_morelull.png,morelull,grass and fairy-type illuminating pokemon,"grass, fairy",Illuminating Pokémon,generation-vii
756,756_shiinotic.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/756_shiinotic.png,shiinotic,grass and fairy-type illuminating pokemon,"grass, fairy",Illuminating Pokémon,generation-vii
757,757_salandit.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/757_salandit.png,salandit,poison and fire-type toxic lizard pokemon,"poison, fire",Toxic Lizard Pokémon,generation-vii
758,758_salazzle.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/758_salazzle.png,salazzle,poison and fire-type toxic lizard pokemon,"poison, fire",Toxic Lizard Pokémon,generation-vii
759,759_stufful.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/759_stufful.png,stufful,normal and fighting-type flailing pokemon,"normal, fighting",Flailing Pokémon,generation-vii
760,760_bewear.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/760_bewear.png,bewear,normal and fighting-type strong arm pokemon,"normal, fighting",Strong Arm Pokémon,generation-vii
761,761_bounsweet.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/761_bounsweet.png,bounsweet,grass-type fruit pokemon,grass,Fruit Pokémon,generation-vii
762,762_steenee.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/762_steenee.png,steenee,grass-type fruit pokemon,grass,Fruit Pokémon,generation-vii
763,763_tsareena.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/763_tsareena.png,tsareena,grass-type fruit pokemon,grass,Fruit Pokémon,generation-vii
764,764_comfey.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/764_comfey.png,comfey,fairy-type posy picker pokemon,fairy,Posy Picker Pokémon,generation-vii
765,765_oranguru.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/765_oranguru.png,oranguru,normal and psychic-type sage pokemon,"normal, psychic",Sage Pokémon,generation-vii
766,766_passimian.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/766_passimian.png,passimian,fighting-type teamwork pokemon,fighting,Teamwork Pokémon,generation-vii
767,767_wimpod.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/767_wimpod.png,wimpod,bug and water-type turn tail pokemon,"bug, water",Turn Tail Pokémon,generation-vii
768,768_golisopod.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/768_golisopod.png,golisopod,bug and water-type hard scale pokemon,"bug, water",Hard Scale Pokémon,generation-vii
769,769_sandygast.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/769_sandygast.png,sandygast,ghost and ground-type sand heap pokemon,"ghost, ground",Sand Heap Pokémon,generation-vii
770,770_palossand.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/770_palossand.png,palossand,ghost and ground-type sand castle pokemon,"ghost, ground",Sand Castle Pokémon,generation-vii
771,771_pyukumuku.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/771_pyukumuku.png,pyukumuku,water-type sea cucumber pokemon,water,Sea Cucumber Pokémon,generation-vii
772,772_type-null.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/772_type-null.png,type-null,normal-type synthetic pokemon,normal,Synthetic Pokémon,generation-vii
773,773_silvally.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/773_silvally.png,silvally,normal-type synthetic pokemon,normal,Synthetic Pokémon,generation-vii
774,774_minior-red-meteor.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/774_minior-red-meteor.png,minior-red-meteor,rock and flying-type meteor pokemon,"rock, flying",Meteor Pokémon,generation-vii
775,775_komala.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/775_komala.png,komala,normal-type drowsing pokemon,normal,Drowsing Pokémon,generation-vii
776,776_turtonator.png,/Users/josephlattanzi/Scripts/PokeForge/data/processed/images/776_turtonator.png,turtonator,fire and dragon-type blast turtle pokemon,"fire, dragon",Blast Turtle Pokémon,generation-vii
